CASEID,cip_10,agegr10,luc_rst,prv,region,sex,pcc_145,pcc_160,plp_110,plp_120,plp_130,plp_140,plp_150,plp_160,tip_10,tip_15,tip_20,tip_25
31814,1,4,2,"13",1,2,2,2,1,7,1,1,1,1,5,4, 4,2
31815,2,6,1,"47",4,2,2,2,2,2,1,2,2,2,5,3, 5,5
31816,3,3,1,"59",5,2,3,2,3,3,3,3,3,3,5,3, 5,1
31817,4,4,1,"35",3,1,3,1,3,3,3,3,3,3,5,1, 3,1
31818,2,6,2,"47",4,2,2,2,2,1,1,7,1,1,5,4, 5,4
31819,2,3,1,"59",5,2,2,2,2,2,2,2,2,2,5,4, 4,1
31820,2,4,1,"35",3,1,2,2,1,7,1,2,1,7,5,4, 4,1
31821,1,2,2,"48",4,2,2,2,1,1,7,1,1,1,5,5, 5,2
31822,2,5,1,"35",3,2,3,1,1,1,1,1,1,1,5,5, 5,2
31823,1,2,1,"24",2,1,2,2,1,1,1,1,1,1,5,5, 5,1
31824,2,1,1,"35",3,2,2,2,1,7,2,1,1,2,4,4, 5,2
31825,1,4,1,"59",5,1,2,2,1,1,1,1,1,1,5,4, 4,3
31826,2,6,1,"24",2,2,2,2,2,2,3,3,1,3,5,4, 4,3
31827,1,3,1,"59",5,1,1,2,1,7,1,1,1,7,5,3, 4,3
31828,2,4,1,"10",1,2,2,1,2,2,2,1,2,2,4,4, 5,4
31829,2,5,2,"35",3,1,4,1,2,2,2,1,1,2,5,4, 5,2
31830,1,5,1,"46",4,2,2,2,1,1,1,1,1,1,5,5, 5,1
31831,2,3,1,"24",2,2,2,2,2,7,2,2,1,3,5,5, 5,4
31832,2,4,1,"47",4,2,3,2,1,1,2,1,2,2,5,4, 5,3
31833,2,2,1,"24",2,1,2,2,2,3,1,2,2,7,5,3, 4,2
31834,1,7,1,"35",3,2,2,2,1,7,1,7,1,1,5,2, 6,2
31835,2,5,1,"35",3,1,2,2,1,2,1,1,1,2,5,3, 4,2
31836,1,6,1,"12",1,2,3,2,1,1,1,1,1,1,5,5, 6,7
31837,2,5,1,"12",1,2,2,1,2,1,1,2,1,7,5,5, 6,3
31838,2,1,1,"10",1,2,2,2,2,2,2,2,2,2,5,3, 3,1
31839,1,6,1,"12",1,2,3,2,1,1,1,2,1,1,5,5, 6,3
31840,1,1,1,"24",2,2,2,1,1,1,2,1,1,1,5,5, 5,1
31841,2,6,1,"24",2,1,2,2,2,2,2,2,2,2,1,1, 1,1
31842,2,7,1,"10",1,2,2,2,2,1,2,2,2,2,5,5, 6,4
31843,1,7,1,"35",3,2,2,2,1,1,1,1,1,1,5,4, 6,3
31844,1,6,1,"35",3,2,2,2,1,1,1,1,1,1,5,4, 6,2
31845,2,3,1,"35",3,2,3,2,1,7,7,3,1,2,5,4, 3,2
31846,3,4,1,"24",2,2,3,2,1,1,1,7,7,7,5,2, 6,1
31847,1,5,1,"35",3,1,1,2,1,1,1,1,1,1,5,5, 5,3
31848,1,4,1,"48",4,2,3,2,2,1,1,1,1,2,5,4, 3,1
31849,1,1,2,"13",1,2,1,2,1,1,1,1,1,1,5,5, 3,3
31850,2,5,1,"24",2,2,2,2,1,1,1,7,7,7,5,7, 4,1
31851,1,3,1,"35",3,1,7,2,7,1,1,7,7,2,5,3, 3,1
31852,2,6,2,"24",2,2,3,2,1,1,1,1,1,7,5,2, 6,7
31853,2,3,1,"35",3,1,2,2,1,1,1,3,1,1,5,3, 3,1
31854,2,6,2,"12",1,2,4,2,2,3,2,3,2,2,4,4, 6,3
31855,2,4,2,"12",1,2,2,2,1,7,1,1,2,1,5,4, 4,2
31856,1,6,1,"12",1,1,2,2,1,1,1,1,1,1,5,3, 6,2
31857,1,6,1,"48",4,2,3,2,1,1,1,1,1,1,5,4, 6,1
31858,3,2,1,"48",4,1,4,1,3,2,3,3,2,3,5,3, 3,1
31859,2,3,2,"59",5,2,7,2,1,1,1,1,1,7,5,5, 5,1
31860,1,5,1,"12",1,1,1,1,1,1,1,1,1,1,5,4, 6,3
31861,1,2,2,"10",1,1,2,2,1,1,2,1,1,1,5,5, 5,4
31862,1,1,1,"35",3,1,2,2,1,1,1,1,1,1,5,4, 4,3
31863,2,3,1,"24",2,2,3,2,2,2,1,3,2,2,5,3, 3,1
31864,3,3,2,"13",1,1,4,1,2,1,1,2,2,2,5,4, 6,3
31865,2,4,1,"59",5,1,2,2,2,2,2,2,2,2,5,4, 4,2
31866,1,7,1,"35",3,2,2,2,1,7,1,1,1,1,5,4, 6,4
31867,2,1,1,"24",2,1,2,2,1,1,1,1,1,1,5,3, 4,2
31868,2,4,1,"24",2,2,2,1,1,1,1,1,1,1,5,3, 6,2
31869,2,6,1,"12",1,2,4,2,2,2,1,2,7,1,5,5, 6,1
31870,1,1,1,"12",1,1,1,2,1,1,1,1,1,1,5,4, 5,3
31871,2,5,1,"35",3,2,4,1,2,7,1,3,2,2,5,4, 6,1
31872,1,1,1,"24",2,1,1,2,1,1,1,1,1,1,5,5, 4,4
31873,2,1,1,"24",2,1,7,2,2,1,3,1,1,7,5,3, 4,2
31874,2,2,1,"13",1,1,2,2,1,2,1,2,2,2,5,5, 5,4
31875,2,3,1,"35",3,2,2,2,2,7,2,3,2,2,5,7, 4,2
31876,2,2,1,"12",1,1,2,2,2,2,3,3,2,2,5,5, 3,1
31877,1,3,2,"12",1,2,2,1,1,2,1,3,2,1,5,4, 5,2
31878,2,6,2,"13",1,2,3,2,1,1,1,1,1,1,5,5, 4,3
31879,1,6,2,"24",2,1,3,2,7,2,7,1,1,1,5,5, 6,2
31880,1,3,2,"10",1,2,2,2,1,1,1,1,1,1,5,5, 5,4
31881,1,1,1,"35",3,2,1,2,1,1,1,1,1,1,5,4, 4,3
31882,1,6,1,"47",4,2,1,1,1,1,1,1,1,1,5,5, 6,5
31883,3,5,1,"35",3,2,4,2,2,7,7,7,7,3,5,7, 6,1
31884,1,3,1,"35",3,2,2,1,2,1,1,2,2,2,4,3, 5,1
31885,3,4,2,"35",3,2,3,1,2,3,2,2,3,2,5,5, 3,1
31886,2,2,1,"24",2,1,2,2,1,1,1,1,1,1,5,4, 4,3
31887,2,4,1,"35",3,2,2,1,1,2,1,1,1,1,5,3, 6,1
31888,3,3,1,"35",3,1,3,1,3,3,3,7,3,3,5,2, 2,1
31889,2,5,1,"35",3,2,2,2,2,2,1,1,1,2,5,5, 6,3
31890,2,2,1,"59",5,1,1,2,2,2,1,1,1,1,5,3, 3,1
31891,3,2,1,"59",5,1,2,1,3,3,3,3,2,2,3,1, 1,1
31892,2,1,2,"24",2,1,2,2,1,7,7,2,1,7,5,3, 5,2
31893,1,5,2,"12",1,1,3,2,1,1,1,1,1,1,5,3, 4,1
31894,1,4,1,"12",1,2,2,2,1,1,1,1,1,1,5,5, 4,1
31895,2,3,2,"47",4,2,4,2,2,2,1,2,1,1,5,3, 4,3
31896,1,4,1,"35",3,1,2,2,1,1,1,1,1,1,5,5, 5,4
31897,1,2,2,"24",2,2,3,1,1,2,7,1,1,7,5,5, 4,2
31898,1,7,1,"24",2,2,2,2,1,1,1,1,7,1,5,2, 6,2
31899,1,6,2,"13",1,1,1,2,1,7,1,1,1,1,5,5, 5,4
31900,1,6,1,"24",2,2,3,2,1,1,1,1,1,2,5,5, 6,1
31901,1,7,1,"12",1,2,3,2,1,1,1,1,1,1,5,5, 6,3
31902,2,6,1,"59",5,1,3,1,2,2,2,2,1,1,5,4, 6,3
31903,1,4,1,"24",2,1,1,2,7,7,1,1,1,1,5,5, 2,1
31904,1,3,1,"24",2,1,2,2,2,1,2,1,1,1,4,5, 5,4
31905,1,7,1,"12",1,1,1,2,1,1,1,1,1,1,5,3, 6,4
31906,2,5,1,"59",5,1,2,2,1,2,2,2,2,1,5,5, 5,1
31907,1,3,1,"35",3,2,2,1,2,2,1,2,2,1,5,5, 6,2
31908,1,5,1,"35",3,2,2,2,2,3,2,1,1,1,5,4, 6,2
31909,1,4,1,"35",3,2,1,2,1,2,1,1,1,1,5,3, 3,2
31910,1,1,1,"24",2,1,1,2,1,1,1,1,1,1,5,4, 4,3
31911,2,3,1,"35",3,1,2,1,2,2,2,2,2,2,5,4, 3,1
31912,2,2,1,"59",5,1,2,1,1,1,1,2,1,1,5,3, 4,3
31913,1,2,2,"24",2,2,2,2,1,1,1,1,1,1,5,3, 3,2
31914,1,3,1,"59",5,2,2,2,1,7,7,1,1,1,5,4, 4,3
31915,1,4,1,"48",4,2,3,2,1,1,1,1,1,1,5,5, 6,1
31916,2,2,1,"47",4,1,2,2,2,2,1,1,1,1,5,4, 3,3
31917,2,1,1,"35",3,2,2,2,1,1,1,1,1,1,5,4, 4,1
31918,1,7,1,"24",2,2,2,2,1,1,1,1,1,1,5,4, 6,4
31919,1,5,1,"59",5,2,2,1,1,1,2,2,2,2,5,4, 5,3
31920,2,3,1,"13",1,1,2,1,2,2,1,1,1,2,5,4, 4,1
31921,1,4,1,"24",2,1,3,1,1,1,1,1,1,1,5,5, 4,2
31922,1,7,1,"47",4,1,8,2,1,1,1,1,1,1,5,7, 6,1
31923,1,5,1,"35",3,2,1,1,2,2,1,1,2,2,5,4, 6,3
31924,2,7,1,"59",5,1,2,2,1,2,2,2,2,2,5,5, 6,3
31925,4,2,2,"35",3,2,4,1,3,3,7,2,2,3,5,2, 2,3
31926,3,2,2,"24",2,1,4,1,3,1,3,1,2,3,5,4, 1,1
31927,2,3,1,"12",1,1,3,2,1,1,1,1,1,1,5,4, 3,2
31928,2,1,1,"59",5,2,2,2,2,2,3,3,2,1,4,2, 4,2
31929,2,2,1,"35",3,2,1,2,1,1,1,1,1,2,5,4, 5,1
31930,1,5,3,"11",1,1,2,2,1,1,2,1,1,1,5,4, 4,2
31931,1,5,1,"13",1,2,1,2,1,1,1,1,1,1,4,3, 4,3
31932,1,2,1,"24",2,2,2,2,1,1,1,1,1,1,5,3, 4,3
31933,2,5,1,"35",3,2,2,2,2,7,2,1,2,2,5,3, 4,3
31934,2,1,1,"46",4,1,2,2,2,2,1,2,2,1,5,4, 4,2
31935,2,4,1,"35",3,1,3,2,2,2,2,2,2,2,5,3, 3,1
31936,1,5,3,"11",1,2,2,1,1,1,1,1,1,1,5,5, 4,4
31937,1,3,1,"48",4,2,2,2,1,1,1,1,1,1,5,4, 4,2
31938,2,4,1,"24",2,1,3,2,1,7,1,1,2,1,5,2, 4,1
31939,2,5,1,"46",4,2,2,2,2,2,2,2,2,2,5,2, 5,1
31940,1,5,2,"12",1,2,2,2,2,1,1,1,1,1,5,4, 6,7
31941,1,2,2,"24",2,1,1,1,1,1,2,2,1,7,5,4, 4,2
31942,3,2,1,"46",4,1,4,1,1,1,1,1,1,1,5,5, 5,5
31943,1,7,1,"35",3,1,7,2,1,7,1,1,1,1,5,5, 6,4
31944,2,6,1,"35",3,2,2,2,2,2,7,2,2,2,5,5, 5,4
31945,1,1,1,"35",3,1,1,2,1,1,1,1,1,1,5,4, 4,2
31946,1,2,1,"35",3,1,1,2,1,1,1,1,1,1,5,1, 4,1
31947,1,7,1,"47",4,2,2,1,2,1,2,2,2,3,5,4, 4,3
31948,1,7,2,"24",2,1,1,2,1,1,1,1,1,1,5,5, 6,3
31949,3,4,1,"59",5,1,1,1,2,2,3,7,2,2,5,1, 6,1
31950,2,6,2,"12",1,2,2,2,1,7,1,1,1,7,5,3, 6,2
31951,2,1,1,"35",3,2,2,2,2,2,2,1,2,2,5,4, 3,2
31952,1,5,1,"46",4,2,1,2,1,1,1,1,1,1,5,5, 5,3
31953,1,7,2,"24",2,1,2,1,1,1,1,1,1,1,5,5, 6,1
31954,2,1,1,"59",5,1,2,2,2,1,1,7,1,1,5,3, 5,3
31955,1,5,1,"47",4,1,2,2,1,1,2,2,1,2,4,3, 3,2
31956,3,4,1,"24",2,2,3,1,2,2,3,3,3,3,5,1, 2,1
31957,2,1,2,"24",2,1,1,2,1,1,1,1,1,1,5,5, 3,1
31958,1,4,1,"13",1,1,1,2,1,2,1,2,1,1,5,5, 5,3
31959,2,2,1,"24",2,2,2,2,1,7,1,1,1,1,5,4, 4,3
31960,3,2,1,"35",3,1,2,2,8,8,8,8,8,8,5,3, 3,1
31961,2,3,1,"35",3,2,2,2,1,1,1,1,1,1,5,4, 4,2
31962,2,5,3,"11",1,1,2,1,1,1,1,2,1,2,5,4, 5,4
31963,2,4,1,"59",5,1,7,2,3,2,2,7,1,2,5,7, 4,1
31964,1,5,1,"35",3,2,2,2,1,7,1,1,1,1,5,5, 5,3
31965,1,1,1,"35",3,1,1,2,1,1,1,1,1,1,5,4, 5,3
31966,1,4,1,"59",5,1,2,2,1,1,1,1,1,1,5,3, 3,2
31967,2,5,1,"35",3,2,3,2,2,1,1,3,2,7,5,3, 1,1
31968,1,3,1,"35",3,1,3,1,2,2,1,7,2,7,5,4, 3,7
31969,2,1,1,"24",2,1,1,2,1,1,1,1,1,1,5,5, 3,1
31970,2,3,2,"48",4,2,3,2,1,1,1,1,1,1,5,5, 5,3
31971,1,1,1,"35",3,1,2,2,1,1,1,1,1,1,5,4, 4,2
31972,2,5,1,"35",3,1,3,1,7,1,1,1,1,7,5,4, 4,3
31973,1,4,1,"46",4,1,1,2,7,7,7,1,1,1,5,3, 5,1
31974,1,3,1,"59",5,2,3,2,1,7,1,1,1,1,5,4, 6,3
31975,1,6,1,"35",3,1,2,2,1,1,1,1,1,1,5,4, 6,3
31976,2,5,2,"12",1,2,2,2,1,2,1,2,2,1,5,3, 6,1
31977,2,1,1,"35",3,1,2,2,1,1,1,2,2,2,5,3, 4,2
31978,2,4,2,"47",4,2,3,1,1,1,1,1,1,2,5,5, 5,2
31979,2,1,1,"59",5,1,1,2,1,1,1,1,1,3,5,4, 3,2
31980,1,7,1,"47",4,2,7,2,2,7,2,1,2,1,5,5, 6,1
31981,4,2,1,"47",4,1,3,2,3,3,2,3,3,3,5,2, 3,1
31982,4,6,1,"46",4,2,4,2,3,3,3,3,7,3,5,5, 6,4
31983,1,5,1,"24",2,1,2,2,1,1,1,1,1,1,3,5, 4,3
31984,1,6,2,"59",5,2,2,2,1,1,1,1,1,1,5,5, 6,2
31985,2,2,1,"47",4,2,2,2,1,1,1,2,1,1,4,3, 3,2
31986,2,3,1,"35",3,2,1,2,7,7,7,2,2,7,5,4, 4,3
31987,1,5,2,"12",1,2,1,2,1,2,1,1,1,1,5,4, 5,3
31988,7,7,1,"59",5,2,7,2,1,7,7,7,7,1,5,5, 6,7
31989,1,6,1,"35",3,2,3,2,1,1,1,1,1,1,5,2, 6,1
31990,1,6,1,"35",3,1,3,2,1,7,1,1,1,1,5,5, 6,2
31991,3,3,2,"24",2,1,3,1,3,3,3,3,3,2,5,4, 5,2
31992,3,2,2,"12",1,2,2,2,2,2,2,1,2,3,5,3, 6,1
31993,3,3,1,"13",1,1,2,1,2,2,3,2,1,2,5,4, 6,2
31994,2,4,1,"24",2,2,2,1,1,1,1,1,1,2,5,3, 5,1
31995,2,4,2,"46",4,1,4,2,1,1,1,1,1,1,5,4, 4,2
31996,1,5,1,"24",2,1,2,1,1,1,1,1,1,1,5,4, 4,3
31997,1,1,1,"47",4,1,2,2,1,1,1,1,1,1,5,5, 5,2
31998,1,4,2,"46",4,2,2,2,1,1,1,1,1,1,5,4, 4,3
31999,1,1,1,"47",4,2,1,2,2,1,1,1,1,1,5,5, 3,2
32000,2,7,1,"46",4,2,2,2,2,7,7,1,1,1,5,5, 6,2
32001,1,5,1,"35",3,2,1,2,1,1,1,1,1,1,5,5, 5,1
32002,2,3,1,"59",5,1,3,1,2,2,2,1,2,3,5,3, 4,2
32003,1,3,1,"59",5,2,1,2,1,1,1,1,1,1,5,5, 5,3
32004,3,5,1,"12",1,1,4,2,2,2,2,2,2,2,5,3, 6,2
32005,2,4,2,"35",3,2,2,1,1,7,1,1,1,1,5,5, 5,4
32006,2,5,1,"47",4,2,7,2,7,7,7,7,2,7,5,3, 4,7
32007,1,5,1,"35",3,1,7,7,1,7,1,1,7,7,5,5,98,2
32008,2,4,1,"35",3,2,2,2,1,1,2,2,7,7,5,4, 4,1
32009,2,2,1,"35",3,1,2,1,2,2,2,3,2,2,5,3, 1,2
32010,1,5,2,"59",5,1,2,2,1,1,1,1,1,1,5,3, 4,1
32011,2,6,1,"35",3,2,3,2,1,7,1,3,1,1,5,5, 6,1
32012,1,2,1,"10",1,1,2,2,1,1,1,1,1,1,5,5, 5,3
32013,1,5,1,"35",3,1,3,2,7,1,1,7,7,1,5,4, 5,2
32014,3,5,1,"48",4,1,3,2,2,2,2,1,1,1,5,5, 3,1
32015,2,6,1,"35",3,2,2,2,1,7,1,7,1,7,4,4, 6,1
32016,2,5,1,"24",2,2,4,2,1,1,1,1,1,3,5,5, 6,1
32017,2,5,1,"47",4,1,2,2,2,7,1,2,2,2,5,7, 4,7
32018,1,1,1,"24",2,2,2,2,1,1,1,1,1,1,5,5, 5,3
32019,1,1,1,"12",1,1,2,2,1,1,1,2,1,1,5,2, 4,2
32020,3,4,1,"35",3,1,3,2,2,7,7,7,7,7,4,2, 2,1
32021,2,5,1,"59",5,1,2,2,2,2,1,1,2,1,5,4, 6,2
32022,1,5,2,"24",2,2,4,1,1,1,1,1,1,1,5,5, 6,3
32023,2,5,1,"59",5,1,3,2,1,2,2,2,2,1,5,3, 5,2
32024,1,5,1,"13",1,1,4,2,1,1,1,1,1,1,7,4, 1,3
32025,2,6,1,"47",4,2,2,2,2,1,7,1,1,2,5,5, 4,3
32026,2,5,1,"59",5,1,2,2,1,1,1,7,1,1,5,4, 6,2
32027,2,4,1,"59",5,2,3,2,2,2,2,2,2,2,5,4, 4,3
32028,1,3,1,"12",1,1,2,1,2,1,1,1,1,1,5,3, 3,2
32029,2,3,1,"35",3,1,4,2,7,1,2,7,2,2,4,3, 5,2
32030,1,6,1,"12",1,1,1,2,1,1,1,1,1,1,5,5, 5,2
32031,2,6,1,"24",2,2,2,2,1,1,1,1,1,1,5,4, 6,7
32032,2,4,1,"24",2,1,2,2,1,7,7,7,7,7,5,4, 4,7
32033,2,5,2,"10",1,1,2,2,2,2,2,2,2,2,5,4, 4,3
32034,2,6,1,"59",5,2,2,2,2,7,1,2,2,2,5,5, 6,3
32035,1,7,1,"24",2,2,2,2,1,1,1,1,1,1,5,4, 4,1
32036,1,4,1,"24",2,2,1,1,1,1,1,2,1,1,4,4, 4,3
32037,1,3,2,"35",3,2,2,2,1,1,1,1,1,7,5,5, 6,3
32038,1,2,1,"47",4,1,1,2,1,1,1,1,1,1,5,4, 5,1
32039,1,4,1,"35",3,1,2,2,7,1,1,1,1,1,5,7, 3,7
32040,2,1,1,"48",4,1,4,2,2,2,2,3,2,3,1,1, 1,1
32041,1,5,1,"10",1,1,2,2,1,1,1,1,1,1,5,3, 6,3
32042,1,3,2,"10",1,2,2,2,1,1,1,1,1,1,5,5, 5,3
32043,1,5,1,"35",3,1,2,2,1,1,1,1,1,1,5,5, 4,2
32044,2,3,1,"47",4,1,2,1,2,2,1,2,1,1,5,5, 5,3
32045,2,6,1,"24",2,1,2,1,2,2,3,2,2,2,5,4, 6,2
32046,2,3,1,"46",4,1,4,2,1,1,7,7,7,7,5,2, 2,1
32047,2,4,2,"24",2,2,2,2,1,2,1,1,2,1,5,5, 5,3
32048,2,6,1,"35",3,1,2,1,1,2,2,7,2,2,5,4, 6,3
32049,2,4,1,"48",4,2,3,2,1,1,2,2,1,2,5,3, 2,1
32050,2,5,1,"59",5,1,2,1,2,7,3,2,2,2,5,5, 5,3
32051,1,1,2,"24",2,2,7,2,1,1,1,7,1,1,5,3, 4,3
32052,2,4,1,"24",2,1,2,2,1,1,1,2,1,1,5,4, 4,2
32053,1,1,3,"11",1,1,2,2,2,1,1,1,1,1,5,5, 5,2
32054,1,5,2,"35",3,2,2,1,1,2,1,2,2,1,5,4, 6,3
32055,2,4,1,"48",4,2,3,2,2,2,1,2,2,1,5,3, 3,1
32056,2,4,1,"59",5,1,2,2,2,3,1,1,2,2,5,3, 5,1
32057,1,2,1,"48",4,1,2,2,7,7,7,7,1,7,4,3, 4,1
32058,2,6,2,"24",2,2,2,2,2,1,1,2,2,1,5,4, 6,3
32059,2,6,2,"24",2,2,2,2,1,1,1,1,1,1,4,2, 6,1
32060,7,5,1,"59",5,1,3,2,2,7,1,2,2,2,5,5, 4,4
32061,1,7,2,"47",4,1,1,2,1,2,1,7,1,1,5,5, 5,1
32062,2,1,1,"46",4,1,2,2,1,1,1,1,1,1,5,4, 4,4
32063,1,1,1,"24",2,1,1,2,1,1,1,1,1,1,5,4, 4,1
32064,3,7,1,"24",2,2,3,2,2,2,2,2,2,2,5,3, 6,1
32065,2,1,1,"48",4,2,3,1,3,2,3,2,3,2,3,2, 6,4
32066,1,4,1,"12",1,1,2,1,1,7,1,2,1,1,5,7, 3,1
32067,2,5,3,"11",1,1,2,1,2,2,2,2,2,2,3,3, 3,1
32068,2,6,2,"12",1,2,2,2,2,2,2,1,2,2,5,4, 6,1
32069,2,6,1,"59",5,1,3,2,2,2,2,3,2,3,5,4, 6,3
32070,1,5,1,"47",4,2,2,1,1,1,1,1,1,1,5,4, 6,5
32071,2,1,1,"35",3,2,7,2,7,7,7,7,1,7,5,7, 5,1
32072,1,5,1,"10",1,2,2,1,1,1,1,2,2,2,5,3, 4,1
32073,2,7,1,"13",1,1,3,1,1,1,1,1,2,1,5,3, 6,2
32074,7,7,1,"59",5,2,2,2,1,1,1,1,1,1,5,5, 6,1
32075,1,7,1,"59",5,2,2,2,1,1,1,1,1,1,5,7, 6,1
32076,2,2,1,"24",2,2,2,2,1,7,2,2,7,2,5,4, 6,3
32077,1,6,2,"13",1,2,2,1,1,1,1,1,1,1,5,5, 4,3
32078,1,5,1,"24",2,1,2,2,1,1,1,1,1,1,5,5, 5,3
32079,4,2,1,"12",1,2,3,2,3,3,1,3,2,3,4,1, 3,1
32080,1,5,1,"35",3,2,2,1,1,1,1,1,1,1,5,3, 5,3
32081,1,7,1,"46",4,1,2,2,1,7,1,1,1,1,5,5, 5,3
32082,2,3,1,"12",1,1,2,2,1,1,1,2,1,2,4,3, 3,2
32083,2,6,1,"12",1,1,2,2,2,7,7,2,1,2,5,5, 6,2
32084,2,6,1,"10",1,2,2,2,2,1,1,1,1,1,5,3, 4,2
32085,1,3,2,"48",4,1,2,2,1,1,1,1,1,1,5,5, 5,2
32086,2,5,1,"10",1,1,2,2,1,1,1,1,1,1,5,4, 4,3
32087,2,4,1,"35",3,2,2,2,1,1,1,2,1,2,5,4, 4,4
32088,1,7,1,"35",3,2,2,2,1,1,7,1,1,1,5,3, 6,1
32089,2,5,1,"12",1,2,4,1,2,2,1,3,1,2,4,3, 6,1
32090,1,6,1,"46",4,2,7,2,1,1,1,1,1,1,5,5, 5,7
32091,1,7,3,"11",1,2,7,2,1,1,1,1,1,7,5,3, 6,1
32092,1,3,1,"24",2,1,3,2,1,1,1,2,1,1,5,4, 5,1
32093,2,5,2,"48",4,2,3,2,2,8,1,2,2,2,5,4, 6,3
32094,2,2,1,"47",4,2,2,2,2,3,2,2,2,2,3,1, 3,1
32095,2,7,3,"11",1,2,3,2,1,1,1,1,1,1,5,5, 6,3
32096,1,1,1,"35",3,1,2,1,2,2,2,1,2,1,5,4, 4,3
32097,1,5,2,"35",3,1,1,2,1,1,1,1,1,1,5,4, 4,1
32098,2,6,1,"24",2,2,2,2,1,7,1,1,1,1,5,5, 6,3
32099,2,1,1,"24",2,2,1,2,1,1,2,1,1,2,5,3, 4,3
32100,2,3,2,"47",4,2,3,1,3,3,2,3,3,1,5,2, 2,1
32101,2,6,1,"48",4,1,3,1,1,2,2,2,3,2,4,3, 6,4
32102,2,5,1,"24",2,2,3,1,3,2,2,2,2,2,4,3, 1,1
32103,1,2,1,"48",4,2,2,2,1,1,1,1,1,1,5,4, 4,2
32104,2,1,1,"35",3,2,2,2,2,3,1,1,1,2,4,3, 3,1
32105,1,5,1,"35",3,1,3,1,1,1,1,1,1,1,5,5, 6,3
32106,1,5,1,"35",3,2,2,2,1,1,7,7,1,1,8,5, 3,1
32107,1,5,1,"47",4,2,2,2,1,2,1,1,1,1,5,3, 4,3
32108,2,2,1,"46",4,2,1,2,2,2,1,1,1,1,4,3, 3,2
32109,1,6,1,"13",1,1,2,2,1,1,1,1,1,1,5,5, 6,1
32110,2,3,1,"35",3,1,2,1,2,2,2,1,2,3,5,3,97,1
32111,3,4,1,"35",3,2,4,2,2,2,3,3,2,3,5,3, 4,3
32112,2,6,1,"35",3,2,2,2,1,1,1,1,1,3,5,5, 4,2
32113,2,5,1,"35",3,2,4,2,2,1,7,2,7,3,5,4, 6,7
32114,2,2,1,"35",3,2,2,2,2,7,2,1,1,7,5,3, 4,3
32115,1,4,1,"13",1,2,2,2,1,1,1,1,1,1,5,3, 3,1
32116,3,5,1,"24",2,1,2,2,2,2,2,2,2,2,5,3, 6,2
32117,1,7,3,"11",1,2,2,2,1,1,1,1,1,1,5,5, 6,5
32118,2,3,1,"46",4,2,2,2,2,2,1,2,2,2,5,4, 4,2
32119,2,3,1,"48",4,2,2,1,1,1,2,2,1,1,5,3, 5,3
32120,1,3,1,"35",3,2,2,2,1,1,1,1,1,1,5,3, 5,1
32121,1,1,2,"47",4,2,2,2,2,2,1,1,1,1,5,2, 5,1
32122,2,5,2,"46",4,2,2,2,1,7,1,1,1,1,5,5, 6,3
32123,2,5,1,"59",5,2,4,2,1,7,1,7,2,2,5,3, 5,2
32124,1,5,2,"24",2,1,1,2,1,1,1,1,1,1,5,4, 5,3
32125,1,7,1,"24",2,2,1,2,1,1,1,1,1,1,5,5, 6,1
32126,2,5,2,"24",2,2,2,2,2,1,7,2,1,1,5,5, 4,3
32127,3,3,1,"12",1,2,4,2,2,2,2,3,2,3,5,2, 4,1
32128,3,2,2,"48",4,1,4,2,1,1,1,7,1,1,5,3, 5,1
32129,3,5,1,"35",3,1,2,2,2,1,1,1,1,1,5,5, 5,1
32130,2,4,2,"13",1,1,2,2,2,2,2,3,2,2,5,4, 4,3
32131,2,5,1,"48",4,1,4,2,1,1,1,1,1,1,5,4, 4,2
32132,1,6,1,"59",5,2,2,2,1,1,1,1,1,1,5,5, 6,3
32133,1,7,1,"35",3,2,2,2,1,1,1,7,1,1,3,3, 6,1
32134,2,6,1,"12",1,2,2,2,1,1,1,1,1,7,5,4, 6,2
32135,1,4,1,"35",3,2,2,2,1,7,7,2,2,7,5,3, 3,1
32136,4,1,1,"35",3,1,4,2,3,3,3,3,3,3,5,1,98,1
32137,2,4,1,"12",1,1,3,1,2,2,2,2,2,2,5,1, 1,1
32138,2,6,1,"13",1,1,2,1,1,2,1,2,1,2,5,4, 6,3
32139,2,1,1,"48",4,2,3,2,3,2,1,7,3,7,5,1, 3,1
32140,2,3,2,"46",4,1,3,2,2,7,1,3,2,2,5,3, 4,1
32141,2,2,1,"48",4,1,2,2,1,1,2,2,2,1,5,2, 2,1
32142,3,4,1,"10",1,1,2,2,1,1,1,1,1,1,5,2, 4,3
32143,2,4,1,"24",2,1,2,2,2,2,1,1,2,2,5,2, 3,1
32144,2,2,3,"11",1,2,3,2,2,1,1,3,2,1,5,4, 3,3
32145,1,6,1,"24",2,1,1,2,1,1,1,7,1,1,5,4, 5,1
32146,3,4,1,"59",5,1,3,2,3,2,3,2,3,3,5,3, 3,3
32147,2,4,1,"24",2,2,2,2,1,1,1,7,1,1,5,4, 4,4
32148,2,3,1,"46",4,1,3,2,3,1,1,3,3,3,5,2, 1,1
32149,2,4,1,"46",4,2,2,2,1,1,1,1,1,1,5,5, 5,2
32150,2,5,1,"24",2,2,1,2,1,1,2,1,1,2,5,4, 6,2
32151,1,4,1,"35",3,2,1,2,1,1,1,1,1,1,5,2, 6,1
32152,1,4,1,"24",2,2,2,2,1,7,7,7,1,1,5,3, 4,1
