CASEID,discrim,dis_10,dis_15,dis_20,dis_25,dis_30,dis_35,dis_40,dis_45,dis_50,dis_55,dis_rind,dis_pl,dts_20,dts_25,dts_30,dts_35,dts_60,dts_65
  327,1,2,2,2,2,2,2,1,1,1,2,2,7,2,2,2,2,2,7
  328,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  329,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  330,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  331,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  332,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  333,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  334,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  335,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  336,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1
  337,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1
  338,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  339,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  340,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  341,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  342,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  343,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  344,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  345,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  346,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2
  347,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  348,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  349,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  350,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2
  351,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  352,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  353,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  354,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  355,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  356,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  357,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  358,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  359,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  360,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  361,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  362,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  363,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  364,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  365,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  366,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  367,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  368,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
  369,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  370,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  371,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  372,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  373,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2
  374,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  375,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6
  376,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  377,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  378,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  379,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  380,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  381,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  382,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  383,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  384,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  385,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
  386,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  387,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  388,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  389,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  390,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  391,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  392,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  393,1,2,2,1,1,2,2,2,2,2,2,2,7,2,2,2,2,2,7
  394,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  395,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
  396,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  397,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2
  398,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  399,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
  400,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  401,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  402,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  403,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  404,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  405,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  406,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  407,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2
  408,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  409,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  410,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  411,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  412,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  413,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  414,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  415,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  416,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  417,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  418,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  419,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  420,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  421,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  422,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  423,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  424,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  425,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  426,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  427,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  428,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
  429,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  430,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  431,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  432,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  433,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  434,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  435,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  436,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  437,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  438,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  439,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  440,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  441,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  442,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  443,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  444,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  445,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  446,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  447,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  448,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  449,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  450,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  451,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  452,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  453,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  454,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1
  455,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  456,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  457,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  458,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2
  459,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1
  460,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  461,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  462,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  463,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  464,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  465,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  466,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  467,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  468,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  469,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  470,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  471,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  472,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  473,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  474,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  475,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  476,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2
  477,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  478,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  479,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  480,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  481,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  482,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  483,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  484,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2
  485,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  486,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  487,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  488,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  489,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  490,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  491,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  492,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  493,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  494,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  495,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  496,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  497,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  498,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  499,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  500,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  501,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  502,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  503,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2
  504,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  505,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  506,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  507,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  508,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
  509,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2
  510,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  511,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  512,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  513,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  514,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  515,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  516,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
  517,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  518,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  519,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,3,2
  520,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  521,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  522,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  523,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  524,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  525,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  526,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  527,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1
  528,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  529,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1
  530,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  531,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  532,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  533,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  534,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  535,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  536,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  537,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  538,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2
  539,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  540,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  541,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  542,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  543,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  544,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  545,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  546,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  547,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  548,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
  549,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  550,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  551,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  552,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  553,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  554,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  555,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  556,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  557,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  558,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,3,2
  559,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  560,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1
  561,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  562,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  563,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  564,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  565,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  566,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  567,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  568,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  569,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  570,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
  571,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  572,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1
  573,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  574,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1
  575,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  576,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  577,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  578,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  579,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  580,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  581,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,2
  582,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
  583,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  584,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  585,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  586,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  587,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  588,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  589,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2
  590,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  591,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  592,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  593,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  594,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  595,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  596,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  597,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  598,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  599,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
  600,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  601,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
  602,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2
  603,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  604,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  605,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  606,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  607,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
  608,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2
  609,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  610,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  611,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  612,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  613,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  614,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  615,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2
  616,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  617,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  618,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  619,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  620,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  621,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  622,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  623,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  624,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  625,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1
  626,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2
  627,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  628,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2
  629,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  630,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  631,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  632,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  633,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  634,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  635,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  636,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  637,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  638,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  639,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  640,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  641,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  642,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  643,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  644,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  645,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  646,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  647,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  648,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  649,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  650,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  651,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  652,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  653,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  654,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  655,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  656,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  657,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  658,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  659,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  660,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  661,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1
  662,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  663,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
  664,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
  665,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
